1001020100.00,Alabama,Autauga County,1912,11.3,81250,1
1001020200.00,Alabama,Autauga County,2170,17.9,49000,1
1001020300.00,Alabama,Autauga County,3373,15,62609,1
1001020400.00,Alabama,Autauga County,4386,2.8,70607,1
1001020500.00,Alabama,Autauga County,10766,15.2,96334,1
1001020600.00,Alabama,Autauga County,3668,21.6,69521,1
1001020700.00,Alabama,Autauga County,2891,30.5,39875,1
1001020801.00,Alabama,Autauga County,3081,8.9,89423,0
1001020802.00,Alabama,Autauga County,10435,13.7,84833,0
1001020900.00,Alabama,Autauga County,5675,9.8,77865,0
1001021000.00,Alabama,Autauga County,2894,22.7,60900,1
1001021100.00,Alabama,Autauga County,3320,24.1,49833,1
1003010100.00,Alabama,Baldwin County,3804,10.2,56464,1
1003010200.00,Alabama,Baldwin County,2902,20.2,44954,0
1003010300.00,Alabama,Baldwin County,7826,6.4,81799,0
1003010400.00,Alabama,Baldwin County,4736,12.3,58359,0
1003010500.00,Alabama,Baldwin County,4815,14.3,69951,1
1003010600.00,Alabama,Baldwin County,3325,27.7,50536,1
1003010701.00,Alabama,Baldwin County,7882,4.8,112717,1
1003010703.00,Alabama,Baldwin County,13166,2.1,102153,0
1003010704.00,Alabama,Baldwin County,5055,13.4,80678,1
1003010705.00,Alabama,Baldwin County,8331,14.2,76343,1
1003010800.00,Alabama,Baldwin County,6861,8.3,92714,1
1003010903.00,Alabama,Baldwin County,5173,12.5,63116,0
1003010904.00,Alabama,Baldwin County,6831,17,65515,0
1003010905.00,Alabama,Baldwin County,8011,16,58296,0
1003010906.00,Alabama,Baldwin County,4302,15.5,51630,1
1003011000.00,Alabama,Baldwin County,4305,21.7,48244,0
1003011101.00,Alabama,Baldwin County,8397,5.5,89861,1
1003011102.00,Alabama,Baldwin County,3715,7.2,77321,0
1003011201.00,Alabama,Baldwin County,4230,15.9,83102,0
1003011202.00,Alabama,Baldwin County,5065,5.5,79063,1
1003011300.00,Alabama,Baldwin County,4487,4.3,95863,0
1003011401.00,Alabama,Baldwin County,10632,11.4,64722,0
1003011403.00,Alabama,Baldwin County,9131,7.9,61375,0
1003011405.00,Alabama,Baldwin County,3832,6.7,105806,1
1003011406.00,Alabama,Baldwin County,3412,5.6,76136,0
1003011407.00,Alabama,Baldwin County,4799,16.2,70230,1
1003011408.00,Alabama,Baldwin County,433,13.4,101563,0
1003011501.00,Alabama,Baldwin County,5316,14.2,58843,1
1003011502.00,Alabama,Baldwin County,10534,11.6,57120,1
1003011601.00,Alabama,Baldwin County,6062,18.1,64688,0
1003011602.00,Alabama,Baldwin County,4895,7.1,53476,0
1005950100.00,Alabama,Barbour County,3321,31.2,63398,1
1005950200.00,Alabama,Barbour County,4264,33.2,47833,0
1005950300.00,Alabama,Barbour County,1638,34.4,42736,1
1005950400.00,Alabama,Barbour County,4303,26.7,36164,1
1005950500.00,Alabama,Barbour County,3467,14.6,54896,0
1005950600.00,Alabama,Barbour County,2099,30.4,31083,0
1005950700.00,Alabama,Barbour County,1727,30.1,35625,0
1005950800.00,Alabama,Barbour County,2055,26.3,55306,1
1005950900.00,Alabama,Barbour County,4583,36.9,36091,0
1007010001.00,Alabama,Bibb County,2732,4.2,61897,0
1007010002.00,Alabama,Bibb County,6025,19.9,62143,0
1007010003.00,Alabama,Bibb County,5391,8.9,75625,0
1007010004.00,Alabama,Bibb County,8767,15.7,42917,0
1009050101.00,Alabama,Blount County,7858,14.9,52473,0
1009050102.00,Alabama,Blount County,7050,15.3,67554,1
1009050200.00,Alabama,Blount County,3789,13.9,63828,0
1009050300.00,Alabama,Blount County,5269,28.3,49444,0
1009050400.00,Alabama,Blount County,4451,14.8,57986,0
1009050500.00,Alabama,Blount County,7329,18.4,55551,0
1009050601.00,Alabama,Blount County,3922,7.4,70690,0
1009050602.00,Alabama,Blount County,8923,5.5,73045,0
1009050700.00,Alabama,Blount County,8731,15.2,53368,0
1011952100.00,Alabama,Bullock County,1434,43,27120,1
1011952200.00,Alabama,Bullock County,7102,40.4,33074,1
1011952500.00,Alabama,Bullock County,2378,8.6,58380,1
1013952700.00,Alabama,Butler County,2439,21.9,66515,0
1013952800.00,Alabama,Butler County,1394,18,65341,0
1013952900.00,Alabama,Butler County,2180,28.2,53017,0
1013953000.00,Alabama,Butler County,1469,23.4,50217,1
1013953100.00,Alabama,Butler County,3023,37.3,30378,1
1013953200.00,Alabama,Butler County,4327,17.2,43456,1
1013953300.00,Alabama,Butler County,1774,12.5,56635,0
1013953400.00,Alabama,Butler County,2931,22.1,37500,0
1013953500.00,Alabama,Butler County,1410,24.8,48477,0
1015000200.00,Alabama,Calhoun County,3104,15.9,34401,0
1015000300.00,Alabama,Calhoun County,2951,40.5,26488,0
1015000400.00,Alabama,Calhoun County,2812,36.6,35082,1
1015000500.00,Alabama,Calhoun County,1814,52,17339,1
1015000600.00,Alabama,Calhoun County,2191,53,13618,1
1015000700.00,Alabama,Calhoun County,2715,37.7,41528,1
1015000800.00,Alabama,Calhoun County,1379,30.2,30333,1
1015000900.00,Alabama,Calhoun County,3362,20.9,62176,1
1015001000.00,Alabama,Calhoun County,5792,13.3,65847,1
1015001100.00,Alabama,Calhoun County,6565,8.9,76326,1
1015001201.00,Alabama,Calhoun County,3482,22,35729,1
1015001202.00,Alabama,Calhoun County,4318,9.7,54688,1
1015001300.00,Alabama,Calhoun County,2211,21,47736,1
1015001400.00,Alabama,Calhoun County,3731,15.2,54605,0
1015001500.00,Alabama,Calhoun County,5198,17.2,48945,1
1015001600.00,Alabama,Calhoun County,3791,22.2,45250,1
1015001700.00,Alabama,Calhoun County,6329,13,61242,1
1015001800.00,Alabama,Calhoun County,6919,15.3,56972,1
1015002000.00,Alabama,Calhoun County,7335,9.1,68400,0
1015002101.00,Alabama,Calhoun County,3992,47.6,52500,1
1015002102.00,Alabama,Calhoun County,3411,13.9,80625,1
1015002103.00,Alabama,Calhoun County,6801,25.3,47159,1
1015002200.00,Alabama,Calhoun County,3652,16.6,54063,1
1015002300.00,Alabama,Calhoun County,3843,30.7,38142,0
1015002400.00,Alabama,Calhoun County,4518,16,62500,0
1015002501.00,Alabama,Calhoun County,7069,11,74671,0
1015002502.00,Alabama,Calhoun County,4661,14.8,59120,0
1015002600.00,Alabama,Calhoun County,4615,8.9,63801,0
1015981901.00,Alabama,Calhoun County,6,0,,0
1015981902.00,Alabama,Calhoun County,5,0,,0
